ID,YEAR,COUNTRY,MAGNITUDE
4252,1961,SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS,7.7
8062,1961,CHINA,5.7
4253,1961,IRAN,
6402,1961,CHILE,6.5
6325,1961,JAPAN,
4254,1961,COLOMBIA,6.9
4255,1962,CROATIA,5.9
4256,1962,CROATIA,6.1
4257,1962,CHILE,7.3
4258,1962,TUNISIA,5.3
6403,1962,PANAMA,6.8
4259,1962,ALBANIA,6
8052,1962,CHINA,6.1
4260,1962,IRAN,
6404,1962,JAPAN,7.2
4261,1962,PERU,6.3
8063,1962,CHINA,5.5
6592,1962,JAPAN,
4263,1962,FRANCE,5.3
4264,1962,JAPAN,6.8
4265,1962,MEXICO,7
4266,1962,MEXICO,7.2
8064,1962,CHINA,6.8
6405,1962,JAPAN,5.7
7770,1962,GREECE,4.5
4267,1962,BOSNIA-HERZEGOVINA,6.3
8065,1962,CHINA,6.2
4268,1962,PANAMA,7.4
4270,1962,COLOMBIA,6.8
8066,1962,CHINA,6.4
4272,1962,ITALY,6.1
4273,1962,GREECE,6.8
4274,1962,USA,5.8
4276,1962,IRAN,7.2
4277,1962,TURKEY,5.5
4278,1962,GREECE,5.5
4279,1962,IRAN,5
4281,1962,IRAN,5.5
8067,1962,CHINA,5.5
6326,1962,USA,6.5
4282,1963,IRAN,4.5
4283,1963,TAIWAN,7.3
4285,1963,LIBYA,5.4
4287,1963,IRAN,7.2
4289,1963,ITALY,
4290,1963,IRAN,7
8068,1963,CHINA,7
8069,1963,CHINA,6
4291,1963,NICARAGUA,5.5
4292,1963,INDONESIA,6
4293,1963,SLOVENIA,4.9
8070,1963,CHINA,5.8
4294,1963,IRAN,5.1
4297,1963,MACEDONIA,6
4299,1963,IRAN,5.2
4300,1963,PERU,7.7
8028,1963,CHINA,6.5
4302,1963,INDIA,5.3
9960,1963,SOLOMON ISLANDS,7.5
9961,1963,SOLOMON ISLANDS,7.5
9995,1963,TURKEY,6.1
4303,1963,PERU,7
6407,1963,RUSSIA,7.1
4304,1963,RUSSIA,8.5
4305,1963,RUSSIA,7.9
4306,1963,INDONESIA,8.3
6408,1963,INDONESIA,6.6
6327,1963,TONGA,7.5
4307,1964,INDONESIA,5.2
4308,1964,TAIWAN,7
8071,1964,CHINA,5.4
4310,1964,AZORES (PORTUGAL),4.6
4311,1964,USA,9.2
4313,1964,INDONESIA,7
4316,1964,CROATIA,6
4317,1964,TANZANIA,6
6547,1964,JAPAN,6.9
9813,1964,JAPAN,6.6
4320,1964,TURKEY,6.1
4322,1964,JAPAN,7.5
4324,1964,VANUATU,7.5
4326,1964,MEXICO,7.4
6594,1964,RUSSIA,6.8
8073,1964,CHINA,4.7
4329,1964,TURKEY,7
4331,1964,PAPUA NEW GUINEA,7.6
6410,1964,JAPAN,
4332,1964,IRAN,
4333,1965,ALGERIA,5.5
8074,1965,CHINA,5.5
4334,1965,INDONESIA,7.6
4337,1965,USA,8.7
4340,1965,IRAN,5.1
6411,1965,CHILE,7
4341,1965,GREECE,6.3
4343,1965,AFGHANISTAN,7.3
6412,1965,CHILE,6
4345,1965,CHILE,7.3
4347,1965,USA,7.6
4349,1965,GREECE,7.1
4350,1965,GREECE,6.2
9812,1965,JAPAN,6
4351,1965,USA,6.6
4353,1965,EL SALVADOR,6
6413,1965,RUSSIA,7.2
4354,1965,IRAN,6
6414,1965,USA,6.5
8076,1965,CHINA,6.1
6415,1965,GREECE,6.3
6416,1965,VANUATU,7.6
6595,1965,VANUATU,7.3
4356,1965,MEXICO,7.8
6417,1965,CHILE,6.5
8077,1965,CHINA,6.6
8078,1966,CHINA,5.1
4357,1966,GREECE,6.3
8079,1966,CHINA,6.5
8080,1966,CHINA,6.2
8081,1966,CHINA,5.2
4358,1966,TURKEY,6
4359,1966,CHINA,7.4
4360,1966,TAIWAN,8
8082,1966,CHINA,5.6
4362,1966,UGANDA,7
4364,1966,CHINA,7.6
8083,1966,CHINA,6.2
8084,1966,CHINA,5.3
4366,1966,UZBEKISTAN,
4367,1966,TURKEY,4.8
4368,1966,SOLOMON ISLANDS,7.1
4369,1966,NEPAL,6.3
4370,1966,TURKEY,
8337,1966,TURKEY,4.6
4371,1966,RUSSIA,5.5
4372,1966,INDIA,5.6
4376,1966,TURKEY,6.8
4377,1966,GREECE,5.9
4378,1966,COLOMBIA,5.2
8085,1966,CHINA,5.4
4379,1966,VENEZUELA,5
8086,1966,CHINA,6.4
8087,1966,CHINA,5.2
4381,1966,PERU,8.1
4382,1966,GREECE,5.7
4383,1966,CHILE,7.8
4386,1966,SOLOMON ISLANDS,7.8
7445,1966,SOLOMON ISLANDS,7.2
4387,1967,GREECE,6
4388,1967,MONGOLIA,7.5
8088,1967,CHINA,5.5
4418,1967,ALBANIA,5.6
4391,1967,COLOMBIA,6.8
4394,1967,INDONESIA,6.8
6596,1967,RUSSIA,7
7973,1967,CHINA,6.3
4396,1967,INDONESIA,5.5
4397,1967,INDONESIA,6.1
4398,1967,GREECE,5.9
4399,1967,ALGERIA,5
4403,1967,TURKEY,7.3
4404,1967,TURKEY,6.2
4407,1967,COLOMBIA,6.8
4410,1967,VENEZUELA,6.5
4414,1967,FRANCE,5.3
4415,1967,PAPUA NEW GUINEA,6.4
7974,1967,CHINA,6.8
6420,1967,PERU,7
4416,1967,TAIWAN,7
6421,1967,CHILE,5.9
4417,1967,ALBANIA,6.5
7975,1967,CHINA,5.7
4421,1967,INDIA,6.5
7976,1967,CHINA,5.4
6630,1967,CHILE,7.5
4423,1968,NICARAGUA,4.6
4425,1968,ITALY,6
8852,1968,ITALY,5.1
6422,1968,RUSSIA,7.3
4427,1968,PAPUA NEW GUINEA,7.8
4428,1968,GREECE,7.2
4429,1968,JAPAN,6.3
4430,1968,ALGERIA,4.9
4431,1968,AZORES (PORTUGAL),7.6
8187,1968,KENYA,4.6
4432,1968,JAPAN,7.5
9992,1968,ITALY,4.6
4434,1968,IRAN,5.3
4436,1968,IRAN,
4438,1968,JAPAN,8.2
4439,1968,JAPAN,7.5
4440,1968,NEW ZEALAND,7.1
4441,1968,INDONESIA,7.7
4442,1968,ARMENIA,5
4443,1968,JAPAN,7.2
4445,1968,PERU,7
4446,1968,IRAN,5.3
4447,1968,KERMADEC ISLANDS (NEW ZEALAND),7.3
4448,1968,PHILIPPINES,7.3
4451,1968,MEXICO,7.5
6423,1968,JAPAN,
4452,1968,INDONESIA,7.6
4454,1968,INDONESIA,7.4
4456,1968,IRAN,7.3
4458,1968,ARMENIA,5
4459,1968,IRAN,6.5
4460,1968,TURKEY,6.6
4462,1968,IRAN,5.4
4463,1968,VENEZUELA,6.2
4464,1968,TURKEY,5.1
4465,1968,MEXICO,5.7
4466,1968,JAPAN,7.5
4468,1968,AUSTRALIA,6.9
4469,1968,PAPUA NEW GUINEA,7.5
4470,1968,SERBIA AND MONTENEGRO,5.3
4471,1969,IRAN,5.6
4472,1969,SOLOMON ISLANDS,7.5
4473,1969,JAPAN,7.6
4474,1969,INDONESIA,7.5
7972,1969,CHINA,6.3
4476,1969,INDONESIA,7.4
4477,1969,PORTUGAL,7.8
4479,1969,TURKEY,5.6
4482,1969,TURKEY,6.5
4483,1969,ETHIOPIA,6.2
4486,1969,EGYPT,7
4487,1969,ALBANIA,5.5
6425,1969,JAPAN,
4488,1969,TURKEY,5.1
4489,1969,CHINA,7.4
4490,1969,PERU,5.9
4492,1969,CHINA,6.4
6597,1969,PAPUA NEW GUINEA,5.4
4493,1969,ITALY,4.7
4494,1969,RUSSIA,8.2
8089,1969,CHINA,5.5
4495,1969,SOUTH AFRICA,6.3
4497,1969,PERU,6.2
4502,1969,USA,4.8
4504,1969,SOUTH AFRICA,5.8
4506,1969,BOSNIA-HERZEGOVINA,6
4507,1969,BOSNIA-HERZEGOVINA,6.4
4508,1969,INDONESIA,7.7
4509,1969,RUSSIA,7.3
4510,1969,ECUADOR,4.2
4511,1969,GUADELOUPE,7.2
4513,1970,CHINA,7.8
4514,1970,PHILIPPINES,7.6
4515,1970,PHILIPPINES,7.1
4519,1970,PERU,5.4
7654,1970,USA,6
4520,1970,IRAN,4.8
4522,1970,INDIA,5.4
4523,1970,TURKEY,7.4
4526,1970,PHILIPPINES,7.3
4528,1970,TURKEY,5.7
7504,1970,RUSSIA,5.7
4530,1970,RUSSIA,6.5
4531,1970,PERU,7.9
4537,1970,KAZAKHSTAN,6.6
4538,1970,AUSTRALIA,7.6
6427,1970,CHILE,6
6428,1970,CHILE,6.4
4539,1970,CANADA,7.5
4549,1970,TURKEY,4.9
6430,1970,JAPAN,7
4543,1970,IRAN,6.7
4544,1970,PERU,7.1
9962,1970,SOLOMON ISLANDS,7.5
4548,1970,CROATIA,5.5
4546,1970,COLOMBIA,6.6
6328,1970,NEW ZEALAND,5.1
4547,1970,PHILIPPINES,5.3
4550,1970,PAPUA NEW GUINEA,7.3
6432,1970,CHILE,6
6555,1970,RUSSIA,5.1
4551,1970,PERU,7.6
4554,1971,INDONESIA,8.1
4555,1971,INDONESIA,7.1
4556,1971,ITALY,4.6
4558,1971,USA,6.5
4559,1971,IRAN,5.3
4560,1971,IRAN,5.1
4561,1971,IRAN,5.9
6433,1971,USA,7.1
4562,1971,TURKEY,5.9
6800,1971,TURKEY,6.7
4567,1971,DOMINICAN REPUBLIC,6.1
4568,1971,INDONESIA,5.2
4570,1971,CHILE,6.3
4572,1971,CHILE,7.8
4574,1971,PAPUA NEW GUINEA,7.9
4575,1971,ITALY,5.2
4576,1971,PAPUA NEW GUINEA,7.9
4578,1971,PERU,6.3
6434,1971,JAPAN,7.3
4579,1971,IRAN,5.3
7923,1971,CHINA,5.9
4581,1971,IRAN,4.8
4582,1971,RUSSIA,7.1
6435,1971,RUSSIA,5.5
6436,1971,RUSSIA,6.6
6548,1971,RUSSIA,6.2
6437,1971,PAPUA NEW GUINEA,7
7402,1971,RUSSIA,6.1
4584,1971,PERU,5.7
4586,1971,VANUATU,7.1
6438,1971,USA,5.7
4587,1971,RUSSIA,6.3
4588,1971,RUSSIA,7.8
4589,1972,TAIWAN,7.6
4590,1972,TAIWAN,7.5
4591,1972,TAIWAN,7.7
4593,1972,ITALY,4.8
4594,1972,IRAN,4.5
4595,1972,JAPAN,7.2
4596,1972,PERU,6.1
4600,1972,IRAN,6.9
4603,1972,TAIWAN,6.9
4604,1972,PHILIPPINES,7.2
6440,1972,CHILE,6.6
4605,1972,INDONESIA,7.8
4606,1972,ITALY,4.4
4607,1972,AFGHANISTAN,6.1
4608,1972,IRAN,5.3
4609,1972,USA,7.6
6441,1972,SOLOMON SEA,7.1
4610,1972,PAKISTAN,6.2
4612,1972,FRANCE,5.3
4613,1972,GREECE,6
4614,1972,GREECE,6.3
4615,1972,NEW CALEDONIA,7
4616,1972,PHILIPPINES,7.4
4617,1972,JAPAN,7.4
4619,1972,NICARAGUA,6.2
6442,1972,CHILE,5.4
4622,1973,MEXICO,7.5
4624,1973,CHINA,7.6
4625,1973,NEW ZEALAND,5.1
4626,1973,USA,5.7
4627,1973,IRAN,5.2
4629,1973,RUSSIA,7.2
4630,1973,AUSTRALIA,5.5
4632,1973,PHILIPPINES,7.5
4633,1973,ETHIOPIA,5.9
4634,1973,COSTA RICA,6.5
4636,1973,COLOMBIA,6.5
4637,1973,USA,6.5
4638,1973,JAPAN,7.7
4639,1973,RUSSIA,7.1
7801,1973,RUSSIA,6.6
4640,1973,CHINA,7.5
4641,1973,ITALY,3.5
4642,1973,MEXICO,6.2
4644,1973,CHILE,6.7
4645,1973,ANTARCTICA,7.5
4647,1973,GREECE,5.5
4648,1973,IRAN,5.5
4649,1973,AZORES (PORTUGAL),5.1
4650,1973,GREECE,5.6
4651,1973,VANUATU,7.5
4652,1973,VANUATU,7.2
4653,1974,PERU,6.3
6443,1974,SOLOMON ISLANDS,7
4654,1974,TURKEY,5.2
6598,1974,SOLOMON ISLANDS,7.1
4655,1974,COLOMBIA,5
7924,1974,CHINA,5.5
4656,1974,JAPAN,6.5
4658,1974,CHINA,7.1
4659,1974,VENEZUELA,6.1
4660,1974,SLOVENIA,4.5
4661,1974,ARGENTINA,5.9
4662,1974,MONGOLIA,6.7
4663,1974,COLOMBIA,7.3
4664,1974,JAPAN,5.7
6444,1974,CHILE,7.1
4665,1974,GABON,6.2
6445,1974,RUSSIA,6.7
4666,1974,PERU,8.1
4669,1974,ANTIGUA AND BARBUDA,7.5
4670,1974,IRAN,5.4
4671,1974,PAKISTAN,6.2
4675,1975,RUSSIA,5.2
4676,1975,INDONESIA,5.9
4677,1975,INDIA,6.8
4679,1975,JAPAN,5.8
4680,1975,USA,7.6
4681,1975,CHINA,7.4
4683,1975,INDONESIA,5.6
4684,1975,IRAN,6.1
6447,1975,CHILE,6.9
4686,1975,TURKEY,6.7
4687,1975,USA,6
4688,1975,VENEZUELA,6.1
4689,1975,JAPAN,6.1
4690,1975,CHILE,7.7
4691,1975,ATLANTIC OCEAN,7.7
6449,1975,RUSSIA,7
4692,1975,MYANMAR (BURMA),6.5
4693,1975,ALGERIA,4.3
4694,1975,PAPUA NEW GUINEA,7.9
4695,1975,PAPUA NEW GUINEA,7.7
4696,1975,USA,5.6
4697,1975,TURKEY,6.7
4701,1975,IRAN,5
4702,1975,TONGA,7.8
4703,1975,PHILIPPINES,7.6
7202,1975,USA TERRITORY,6.1
4704,1975,USA,7.7
4705,1975,SAMOA,7.8
4706,1975,GREECE,5.5
4707,1976,ICELAND,6.4
4708,1976,KERMADEC ISLANDS (NEW ZEALAND),7.8
4709,1976,KERMADEC ISLANDS (NEW ZEALAND),8
6450,1976,RUSSIA,7
4711,1976,GUATEMALA,7.5
4714,1976,GUATEMALA,5.1
4715,1976,AFGHANISTAN,5.5
4716,1976,TURKEY,4.8
4717,1976,UZBEKISTAN,7
4718,1976,ECUADOR,6.7
4719,1976,TURKEY,5.5
4720,1976,ITALY,6.5
4724,1976,UZBEKISTAN,7
4725,1976,CHINA,7.3
4726,1976,CHINA,7.4
4727,1976,MEXICO,6.4
4729,1976,INDONESIA,7.1
4731,1976,INDONESIA,6.5
4732,1976,MALAYSIA,6.2
4735,1976,CHINA,7.5
4737,1976,CHINA,7.4
4739,1976,PHILIPPINES,8
7362,1976,PHILIPPINES,6.8
4741,1976,TURKEY,4.9
4742,1976,ITALY,5.5
4743,1976,ITALY,6
4744,1976,ITALY,5.9
4746,1976,INDONESIA,7.1
4748,1976,IRAN,6.2
4752,1976,TURKEY,7.3
4753,1976,AFGHANISTAN,6.1
4755,1976,CHILE,7.3
4756,1976,SOUTH AFRICA,5.2
4757,1976,IRAN,
4758,1977,INDONESIA,5.2
4759,1977,TAJIKISTAN,5.9
4760,1977,ROMANIA,7.5
4763,1977,INDONESIA,6
4764,1977,PHILIPPINES,7.3
4765,1977,IRAN,6.9
4767,1977,TURKEY,4.9
4769,1977,SAMOA,7.6
4772,1977,IRAN,5.9
6798,1977,SOLOMON ISLANDS,6.8
6797,1977,SOLOMON ISLANDS,7.6
4773,1977,SOLOMON ISLANDS,7.5
4774,1977,SOLOMON ISLANDS,8.1
4775,1977,IRAN,5.4
4776,1977,IRAN,
4777,1977,TONGA,7.2
4778,1977,SLOVENIA,4.6
4779,1977,INDONESIA,8
6452,1977,PAPUA NEW GUINEA,5.5
4780,1977,COLOMBIA,6.5
6453,1977,TONGA,7.2
4781,1977,ROMANIA,5.1
4782,1977,IRAN,4.9
4784,1977,ARGENTINA,7.4
4786,1977,IRAN,5.8
4788,1978,JAPAN,6.6
4789,1978,KERMADEC ISLANDS (NEW ZEALAND),7.7
4790,1978,TURKEY,4.5
4791,1978,JAPAN,6.1
4792,1978,ITALY,5
4794,1978,PAKISTAN,5.9
4795,1978,MEXICO,6.6
6599,1978,RUSSIA,6.7
6799,1978,RUSSIA,6.6
4796,1978,RUSSIA,6.8
4797,1978,RUSSIA,7.5
4798,1978,RUSSIA,7.6
4799,1978,KAZAKHSTAN,7.1
4800,1978,SERBIA AND MONTENEGRO,5.7
4801,1978,ITALY,5.7
4802,1978,GREECE,5.6
4803,1978,JAPAN,4.9
4806,1978,JAPAN,7.7
6455,1978,PHILIPPINES,6.9
4808,1978,GREECE,6.4
7775,1978,ITALY,
6456,1978,TAIWAN,7.4
4810,1978,GUATEMALA,4.5
4812,1978,CHILE,7
4813,1978,USA,5.6
8260,1978,SPAIN,4.4
4814,1978,GERMANY,5.3
4815,1978,IRAN,7.8
4818,1978,UZBEKISTAN,6.8
4819,1978,MEXICO,7.7
4820,1978,RUSSIA,7.5
4821,1978,IRAN,6.2
4824,1978,TAIWAN,7
4825,1979,IRAN,6.8
4827,1979,PERU,6.9
6600,1979,JAPAN,6.4
6457,1979,USA,7.5
4828,1979,MEXICO,7.6
7281,1979,SERBIA AND MONTENEGRO,5.3
4830,1979,SERBIA AND MONTENEGRO,6.9
7282,1979,GREECE,5.6
4832,1979,INDONESIA,5.4
4833,1979,MACEDONIA,6.2
4834,1979,INDONESIA,5.8
4836,1979,AUSTRALIA,6.1
4837,1979,PAPUA NEW GUINEA,6.2
4838,1979,PANAMA,6.5
4839,1979,CHINA,5.4
4840,1979,TURKEY,4.9
4841,1979,CHINA,5.9
4842,1979,INDONESIA,7.9
4844,1979,ITALY,5.8
4845,1979,GUATEMALA,4.7
4846,1979,NEW ZEALAND,7.5
4847,1979,USA,6.9
4849,1979,INDONESIA,6.2
4850,1979,GUATEMALA,6.8
4851,1979,INDONESIA,6.1
4853,1979,GREECE,5.2
4854,1979,IRAN,6.6
4856,1979,FIJI,6.9
4858,1979,COLOMBIA,6.4
4860,1979,IRAN,7.5
4861,1979,IRAN,6
4863,1979,COLOMBIA,7.7
4866,1979,INDONESIA,6.6
4867,1979,INDONESIA,6.3
4868,1980,AZORES (PORTUGAL),6.7
4870,1980,USA,5.9
6459,1980,RUSSIA,7
4872,1980,INDONESIA,5.8
4873,1980,ITALY,4.5
4874,1980,GUATEMALA,5.3
4876,1980,USA,5.2
4877,1980,SERBIA AND MONTENEGRO,5.8
4878,1980,USA,6.1
4879,1980,MEXICO,6.4
4880,1980,JAPAN,6.2
4881,1980,SOLOMON ISLANDS,7.5
4882,1980,GREECE,6.4
4883,1980,TAJIKISTAN,5.2
4884,1980,GREECE,4
4885,1980,SOLOMON ISLANDS,7.9
4886,1980,IRAN,5.4
4887,1980,USA,5.1
4888,1980,NEPAL,6.5
4890,1980,HONDURAS,6.4
4891,1980,ECUADOR,5.6
4892,1980,INDIA,4.9
4893,1980,INDIA,4.8
4894,1980,JAPAN,6
4895,1980,NEW ZEALAND,5.6
4896,1980,ALGERIA,7.7
4899,1980,MEXICO,6.4
4901,1980,USA,7.2
4902,1980,PERU,4.9
4903,1980,ITALY,6.9
4906,1980,COLOMBIA,5
4907,1980,IRAN,5.8
4908,1980,IRAN,5.2
6460,1981,JAPAN,6.9
4909,1981,INDONESIA,6.7
4911,1981,CHINA,6.8
4913,1981,ITALY,4.6
4915,1981,GREECE,6.7
4916,1981,GREECE,6.4
4917,1981,GREECE,5.6
4918,1981,PERU,4.8
4919,1981,USA,6
4920,1981,NEW ZEALAND,7.6
4921,1981,IRAN,6.7
4922,1981,PERU,5.2
4923,1981,IRAN,7.1
4925,1981,BOSNIA-HERZEGOVINA,5.5
4927,1981,SAMOA,7.7
4929,1981,PAKISTAN,5.9
4930,1981,CHILE,7.5
4931,1981,COLOMBIA,5.4
4932,1981,MEXICO,7.3
4933,1981,EGYPT,5.3
4934,1981,PAKISTAN,4
4935,1981,GREECE,7.5
4936,1982,PHILIPPINES,7.1
8832,1982,CANADA,4.5
4937,1982,HONDURAS,6
4938,1982,INDIA,6.3
4939,1982,INDONESIA,5.5
6461,1982,INDONESIA,5.4
6512,1982,INDONESIA,6.4
4940,1982,JAPAN,6.7
7221,1982,MEXICO,3.5
4941,1982,PERU,6.1
4942,1982,CHINA,4.6
4943,1982,MEXICO,7
4944,1982,CHINA,5.5
4945,1982,EL SALVADOR,6.2
6601,1982,JAPAN,6.8
4948,1982,SOLOMON ISLANDS,7.5
4949,1982,INDONESIA,5.6
4950,1982,HONDURAS,5.1
4952,1982,ITALY,4.4
4953,1982,MACEDONIA,5.5
4954,1982,YEMEN,6
4957,1982,AFGHANISTAN,6.6
4958,1982,TONGA,7.7
4959,1982,INDONESIA,5.9
6462,1982,JAPAN,6.1
7283,1983,GREECE,7.2
4960,1983,MEXICO,6.7
4962,1983,CHINA,6.2
4963,1983,MACEDONIA,4.7
4964,1983,TAJIKISTAN,5.2
6463,1983,INDONESIA,6.5
4965,1983,PAPUA NEW GUINEA,7.6
4966,1983,GREECE,6.2
4967,1983,IRAN,4.9
4968,1983,COLOMBIA,4.9
4971,1983,TURKMENISTAN,4.6
4972,1983,COSTA RICA,7.3
4973,1983,INDONESIA,6.6
4974,1983,CHINA,5.6
4975,1983,PERU,6.5
4976,1983,THAILAND,5.9
4977,1983,USA,6.2
4978,1983,JAPAN,7.7
6464,1983,JAPAN,5.9
6465,1983,JAPAN,6.9
4980,1983,COSTA RICA,6.2
4981,1983,TURKEY,6.1
4982,1983,USA,6.1
4983,1983,IRAN,5
4984,1983,PAKISTAN,4.2
4985,1983,GREECE,7
7284,1983,JAPAN,5.3
6549,1983,RUSSIA,6.5
4987,1983,PHILIPPINES,6.5
4989,1983,SERBIA AND MONTENEGRO,5.1
4990,1983,JAPAN,6
4991,1983,CHILE,7.3
4992,1983,INDONESIA,6
4993,1983,INDONESIA,6.1
5677,1983,USA,7.3
4999,1983,TURKEY,6.9
5001,1983,JAPAN,5.2
5002,1983,CHINA,5.3
5004,1983,BELGIUM,5
5005,1983,ITALY,5
5006,1983,USA,6.7
5007,1983,UK TERRITORY,7.6
5009,1983,PAPUA NEW GUINEA,6.4
5011,1983,GUINEA,6.2
5018,1983,AFGHANISTAN,7.2
5019,1984,INDONESIA,6.6
5022,1984,AFGHANISTAN,5.8
5024,1984,SOLOMON ISLANDS,7.5
6817,1984,GREECE,5.4
5027,1984,PAKISTAN,6.1
5028,1984,UZBEKISTAN,7
6466,1984,RUSSIA,7
5029,1984,PAPUA NEW GUINEA,6.6
5030,1984,USA,6.1
5035,1984,ITALY,5.3
5036,1984,ITALY,5.8
5038,1984,ITALY,5.2
5039,1984,BOSNIA-HERZEGOVINA,5.1
6652,1984,JAPAN,5.5
5040,1984,DOMINICAN REPUBLIC,6.7
9868,1984,UK,4.7
5041,1984,JAPAN,6.7
5043,1984,INDONESIA,5.2
5044,1984,SERBIA AND MONTENEGRO,4.7
5046,1984,JAPAN,6.1
5047,1984,TURKEY,6.4
6467,1984,JAPAN,6.9
5049,1984,GREECE,4.5
5050,1984,TURKEY,5.3
5051,1984,USA,5.1
5052,1984,TAJIKISTAN,6.1
6330,1984,RUSSIA,7
5053,1984,INDIA,5.6
5054,1985,ARGENTINA,6.9
5055,1985,IRAN,5.3
5056,1985,CHILE,8
5059,1985,GUADELOUPE,6.3
5060,1985,CHILE,6.6
5061,1985,PHILIPPINES,6.5
5062,1985,CHILE,7.5
5063,1985,INDONESIA,6.2
5064,1985,CHINA,5.8
5066,1985,PHILIPPINES,6.1
5067,1985,GREECE,5.5
5068,1985,PAPUA NEW GUINEA,7.1
5069,1985,PAPUA NEW GUINEA,7.2
5070,1985,AFGHANISTAN,6.6
5071,1985,PERU,6.1
5072,1985,CHINA,7.5
5074,1985,INDONESIA,6.3
5076,1985,MEXICO,8.1
5078,1985,MEXICO,7.6
5079,1985,SOLOMON ISLANDS,6.9
5080,1985,MACEDONIA,5
5081,1985,GUATEMALA,4.5
5082,1985,TAJIKISTAN,5.9
5083,1985,ALGERIA,5.9
5084,1985,TURKEY,4.2
5085,1985,INDONESIA,7.1
5086,1985,VANUATU,7.6
5087,1985,NICARAGUA,6
5088,1985,VANUATU,7.6
9865,1985,ITALY,4.3
5089,1986,PERU,5.3
5090,1986,INDONESIA,5
5091,1986,GUATEMALA,4.7
5092,1986,PERU,4.6
5093,1986,INDIA,5.3
5094,1986,TURKEY,5.9
5095,1986,USA,8
5096,1986,GEORGIA,5.7
5097,1986,PAKISTAN,5.2
6468,1986,USA,6.4
5098,1986,TAIWAN,6.4
5099,1986,VENEZUELA,6.2
7877,1986,PAPUA NEW GUINEA,7.1
5100,1986,USA,6
5101,1986,IRAN,5.6
5102,1986,USA,5.8
5104,1986,VENEZUELA,4.9
5105,1986,USA,6.2
5106,1986,TURKEY,4.1
5107,1986,ROMANIA,6.9
5108,1986,GREECE,5.8
5109,1986,GREECE,4.8
5110,1986,SOUTH AFRICA,4.8
5111,1986,EL SALVADOR,5.4
5113,1986,TURKEY,5.5
5114,1986,PAKISTAN,4.5
5115,1986,KERMADEC ISLANDS (NEW ZEALAND),8.1
5116,1986,TAIWAN,7.8
5117,1986,BOSNIA-HERZEGOVINA,5.5
5118,1986,BRAZIL,4.8
5119,1986,BULGARIA,5.6
5120,1986,CHILE,5
5121,1986,IRAN,5
5122,1987,CHINA,5.8
5123,1987,CHINA,5.9
5124,1987,ALGERIA,4.3
6631,1987,JAPAN,6.3
5126,1987,PAPUA NEW GUINEA,7.6
5127,1987,NEW ZEALAND,6.6
5129,1987,CHILE,7.3
5130,1987,ECUADOR,7.2
5132,1987,JAPAN,6.7
6469,1987,JAPAN,5.1
5133,1987,PHILIPPINES,6.3
5134,1987,INDONESIA,6.6
5135,1987,PHILIPPINES,5.2
5136,1987,IRAN,4.6
6818,1987,SOLOMON ISLANDS,6.3
6819,1987,VANUATU,6.6
5137,1987,CHINA,4.9
5138,1987,CHILE,6.9
5139,1987,PERU,6.4
5140,1987,AUSTRALIA,7.7
5141,1987,ITALY,4.6
5142,1987,ECUADOR,6.2
5143,1987,USA,5.7
5145,1987,PERU,5.1
5146,1987,USA,4.8
6470,1987,TONGA,7.3
6471,1987,PAPUA NEW GUINEA,6.8
5147,1987,PAPUA NEW GUINEA,7.7
6472,1987,USA,7.2
5148,1987,USA,6.2
5150,1987,INDONESIA,6.5
5152,1987,USA,7.9
5153,1987,JAPAN,6
5154,1988,CHINA,5.5
5155,1988,ALBANIA,5.8
5156,1988,AUSTRALIA,6.3
5157,1988,AUSTRALIA,6.7
6473,1988,CHILE,6.7
5158,1988,BANGLADESH,5.8
5159,1988,USA,7.8
5160,1988,IRAN,5.7
5161,1988,PHILIPPINES,6.2
6474,1988,PHILIPPINES,5.4
5162,1988,PAPUA NEW GUINEA,6.8
5163,1988,TAIWAN,5.7
5164,1988,MYANMAR (BURMA),7.2
5165,1988,SOLOMON ISLANDS,7.6
5166,1988,IRAN,6.1
5167,1988,NEPAL,6.6
5170,1988,PAPUA NEW GUINEA,4.3
5171,1988,TAJIKISTAN,5
5172,1988,GREECE,5.8
5173,1988,ALGERIA,5.6
5174,1988,GUATEMALA,6
5175,1988,USA TERRITORY,5.7
5176,1988,CHINA,7.3
5178,1988,CHINA,6.4
5179,1988,CHINA,4.6
5180,1988,JAMAICA,4.7
5181,1988,PHILIPPINES,6.6
5182,1988,AZORES (PORTUGAL),5.3
5183,1988,CANADA,5.8
5184,1988,ARMENIA,6.8
5187,1989,TAJIKISTAN,5.3
5188,1989,INDONESIA,5.6
5189,1989,TURKEY,4.4
5190,1989,PAPUA NEW GUINEA,5.4
5191,1989,MALAWI,6.1
5192,1989,CHINA,6.2
5194,1989,MEXICO,6.8
5195,1989,IRAN,5.1
5196,1989,VENEZUELA,5.2
5197,1989,CHINA,5.6
5198,1989,AUSTRALIA,8.2
5199,1989,IRAN,5.8
5201,1989,BANGLADESH,5.1
5202,1989,ECUADOR,6.1
5203,1989,USA,6.1
5204,1989,AZORES (PORTUGAL),5.7
5205,1989,JAPAN,5
5206,1989,INDONESIA,6.2
5207,1989,INDONESIA,5.8
5208,1989,RUSSIA,5
5209,1989,DJIBOUTI,6.3
5210,1989,INDONESIA,6
6475,1989,USA,6.9
